driverStandingsId,Driver_code,Driver_code,Driver_name,GP_year,Round,GrandPrix_name,points,position,wins,GP_Id
1974,4,NOR,Lando Norris,2022,19,United States Grand Prix,109,7,0,1093
1975,16,LEC,Charles Leclerc,2022,19,United States Grand Prix,267,2,3,1093
1976,16,LEC,Charles Leclerc,2022,21,São Paulo Grand Prix,290,2,3,1095
1977,45,DEV,Nyck de Vries,2022,20,Mexico City Grand Prix,2,21,0,1094
1978,10,GAS,Pierre Gasly,2022,20,Mexico City Grand Prix,23,14,0,1094
1979,33,VER,Max Verstappen,2022,20,Mexico City Grand Prix,416,1,14,1094
1980,11,PER,Sergio Pérez,2022,20,Mexico City Grand Prix,280,2,2,1094
1981,27,HUL,Nico Hülkenberg,2022,20,Mexico City Grand Prix,0,22,0,1094
1982,4,NOR,Lando Norris,2022,20,Mexico City Grand Prix,111,7,0,1094
1983,23,ALB,Alexander Albon,2022,20,Mexico City Grand Prix,4,19,0,1094
1984,55,SAI,Carlos Sainz,2022,20,Mexico City Grand Prix,212,6,1,1094
1985,44,HAM,Lewis Hamilton,2022,20,Mexico City Grand Prix,216,5,0,1094
1986,63,RUS,George Russell,2022,20,Mexico City Grand Prix,231,4,0,1094
1987,20,MAG,Kevin Magnussen,2022,20,Mexico City Grand Prix,24,13,0,1094
1988,77,BOT,Valtteri Bottas,2022,20,Mexico City Grand Prix,47,10,0,1094
1989,31,OCO,Esteban Ocon,2022,20,Mexico City Grand Prix,82,8,0,1094
1990,22,TSU,Yuki Tsunoda,2022,20,Mexico City Grand Prix,12,17,0,1094
1991,14,ALO,Fernando Alonso,2022,20,Mexico City Grand Prix,71,9,0,1094
1992,18,STR,Lance Stroll,2022,20,Mexico City Grand Prix,13,15,0,1094
1993,16,LEC,Charles Leclerc,2022,20,Mexico City Grand Prix,275,3,3,1094
1994,55,SAI,Carlos Sainz,2022,21,São Paulo Grand Prix,234,6,1,1095
1995,44,HAM,Lewis Hamilton,2022,21,São Paulo Grand Prix,240,5,0,1095
1996,63,RUS,George Russell,2022,21,São Paulo Grand Prix,265,4,1,1095
1997,20,MAG,Kevin Magnussen,2022,21,São Paulo Grand Prix,25,13,0,1095
1998,77,BOT,Valtteri Bottas,2022,21,São Paulo Grand Prix,49,10,0,1095
1999,31,OCO,Esteban Ocon,2022,21,São Paulo Grand Prix,86,8,0,1095
2000,22,TSU,Yuki Tsunoda,2022,21,São Paulo Grand Prix,12,17,0,1095
2001,14,ALO,Fernando Alonso,2022,21,São Paulo Grand Prix,81,9,0,1095
2002,18,STR,Lance Stroll,2022,21,São Paulo Grand Prix,14,15,0,1095
2003,23,ALB,Alexander Albon,2022,21,São Paulo Grand Prix,4,19,0,1095
2004,4,NOR,Lando Norris,2022,21,São Paulo Grand Prix,113,7,0,1095
2005,27,HUL,Nico Hülkenberg,2022,21,São Paulo Grand Prix,0,22,0,1095
2006,11,PER,Sergio Pérez,2022,21,São Paulo Grand Prix,290,3,2,1095
2007,33,VER,Max Verstappen,2022,21,São Paulo Grand Prix,429,1,14,1095
2008,10,GAS,Pierre Gasly,2022,21,São Paulo Grand Prix,23,14,0,1095
2009,45,DEV,Nyck de Vries,2022,21,São Paulo Grand Prix,2,21,0,1095
2010,16,LEC,Charles Leclerc,2022,22,Abu Dhabi Grand Prix,308,2,3,1096
2011,55,SAI,Carlos Sainz,2022,22,Abu Dhabi Grand Prix,246,5,1,1096
2012,44,HAM,Lewis Hamilton,2022,22,Abu Dhabi Grand Prix,240,6,0,1096
2013,63,RUS,George Russell,2022,22,Abu Dhabi Grand Prix,275,4,1,1096
2014,20,MAG,Kevin Magnussen,2022,22,Abu Dhabi Grand Prix,25,13,0,1096
2015,77,BOT,Valtteri Bottas,2022,22,Abu Dhabi Grand Prix,49,10,0,1096
2016,31,OCO,Esteban Ocon,2022,22,Abu Dhabi Grand Prix,92,8,0,1096
2017,22,TSU,Yuki Tsunoda,2022,22,Abu Dhabi Grand Prix,12,17,0,1096
2018,14,ALO,Fernando Alonso,2022,22,Abu Dhabi Grand Prix,81,9,0,1096
2019,18,STR,Lance Stroll,2022,22,Abu Dhabi Grand Prix,18,15,0,1096
2020,23,ALB,Alexander Albon,2022,22,Abu Dhabi Grand Prix,4,19,0,1096
2021,4,NOR,Lando Norris,2022,22,Abu Dhabi Grand Prix,122,7,0,1096
2022,27,HUL,Nico Hülkenberg,2022,22,Abu Dhabi Grand Prix,0,22,0,1096
2023,11,PER,Sergio Pérez,2022,22,Abu Dhabi Grand Prix,305,3,2,1096
2024,33,VER,Max Verstappen,2022,22,Abu Dhabi Grand Prix,454,1,15,1096
2025,10,GAS,Pierre Gasly,2022,22,Abu Dhabi Grand Prix,23,14,0,1096
2026,45,DEV,Nyck de Vries,2022,22,Abu Dhabi Grand Prix,2,21,0,1096
