constructorResultsId,constructorId,GP_year,GrandPrix_name,Circuit_name,points,GP_Id
727,Ferrari,1989,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,357
728,McLaren,1989,Monaco Grand Prix,Circuit de Monaco,15,358
729,Williams,1989,Monaco Grand Prix,Circuit de Monaco,0,358
730,Ferrari,1989,Monaco Grand Prix,Circuit de Monaco,0,358
731,McLaren,1989,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,11,359
732,Williams,1989,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,6,359
733,Ferrari,1989,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,359
734,Williams,1989,Canadian Grand Prix,Circuit Gilles Villeneuve,15,361
735,McLaren,1989,Canadian Grand Prix,Circuit Gilles Villeneuve,0,361
736,Ferrari,1989,Canadian Grand Prix,Circuit Gilles Villeneuve,0,361
737,McLaren,1989,British Grand Prix,Silverstone Circuit,9,363
738,Ferrari,1989,British Grand Prix,Silverstone Circuit,6,363
739,Williams,1989,British Grand Prix,Silverstone Circuit,0,363
740,Ferrari,1989,Hungarian Grand Prix,Hungaroring,9,365
741,McLaren,1989,Hungarian Grand Prix,Hungaroring,9,365
742,Williams,1989,Hungarian Grand Prix,Hungaroring,4,365
743,McLaren,1989,Belgian Grand Prix,Circuit de Spa-Francorchamps,15,366
744,Ferrari,1989,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,366
745,Williams,1989,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,366
746,McLaren,1989,Italian Grand Prix,Autodromo Nazionale di Monza,9,367
747,Ferrari,1989,Italian Grand Prix,Autodromo Nazionale di Monza,6,367
748,Williams,1989,Italian Grand Prix,Autodromo Nazionale di Monza,7,367
749,Williams,1989,Japanese Grand Prix,Suzuka Circuit,10,370
750,McLaren,1989,Japanese Grand Prix,Suzuka Circuit,0,370
751,Ferrari,1989,Japanese Grand Prix,Suzuka Circuit,0,370
752,McLaren,1988,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,15,373
753,Ferrari,1988,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,373
754,Williams,1988,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,373
755,McLaren,1988,Monaco Grand Prix,Circuit de Monaco,9,374
756,Ferrari,1988,Monaco Grand Prix,Circuit de Monaco,10,374
757,Williams,1988,Monaco Grand Prix,Circuit de Monaco,1,374
758,McLaren,1988,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,15,375
759,Ferrari,1988,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,7,375
760,Williams,1988,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,375
761,McLaren,1988,Canadian Grand Prix,Circuit Gilles Villeneuve,15,376
762,Ferrari,1988,Canadian Grand Prix,Circuit Gilles Villeneuve,0,376
763,Williams,1988,Canadian Grand Prix,Circuit Gilles Villeneuve,0,376
764,McLaren,1988,British Grand Prix,Silverstone Circuit,9,379
765,Williams,1988,British Grand Prix,Silverstone Circuit,6,379
766,Ferrari,1988,British Grand Prix,Silverstone Circuit,0,379
767,McLaren,1988,Hungarian Grand Prix,Hungaroring,15,381
768,Ferrari,1988,Hungarian Grand Prix,Hungaroring,3,381
769,Williams,1988,Hungarian Grand Prix,Hungaroring,1,381
770,McLaren,1988,Belgian Grand Prix,Circuit de Spa-Francorchamps,15,382
771,Williams,1988,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,382
772,Ferrari,1988,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,382
773,Ferrari,1988,Italian Grand Prix,Autodromo Nazionale di Monza,15,383
774,Williams,1988,Italian Grand Prix,Autodromo Nazionale di Monza,0,383
775,McLaren,1988,Italian Grand Prix,Autodromo Nazionale di Monza,0,383
776,McLaren,1988,Japanese Grand Prix,Suzuka Circuit,15,386
777,Ferrari,1988,Japanese Grand Prix,Suzuka Circuit,3,386
778,Williams,1988,Japanese Grand Prix,Suzuka Circuit,1,386
779,Williams,1987,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,9,389
780,Ferrari,1987,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,4,389
781,McLaren,1987,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,389
782,McLaren,1987,Belgian Grand Prix,Circuit de Spa-Francorchamps,15,390
783,Williams,1987,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,390
784,Ferrari,1987,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,390
785,Williams,1987,Monaco Grand Prix,Circuit de Monaco,6,391
786,Ferrari,1987,Monaco Grand Prix,Circuit de Monaco,7,391
787,McLaren,1987,Monaco Grand Prix,Circuit de Monaco,0,391
788,Williams,1987,British Grand Prix,Silverstone Circuit,15,394
789,McLaren,1987,British Grand Prix,Silverstone Circuit,0,394
790,Ferrari,1987,British Grand Prix,Silverstone Circuit,0,394
791,Williams,1987,Hungarian Grand Prix,Hungaroring,9,396
792,McLaren,1987,Hungarian Grand Prix,Hungaroring,4,396
793,Ferrari,1987,Hungarian Grand Prix,Hungaroring,0,396
794,Williams,1987,Austrian Grand Prix,Red Bull Ring,15,397
795,McLaren,1987,Austrian Grand Prix,Red Bull Ring,1,397
796,Ferrari,1987,Austrian Grand Prix,Red Bull Ring,0,397
797,Williams,1987,Italian Grand Prix,Autodromo Nazionale di Monza,13,398
798,Ferrari,1987,Italian Grand Prix,Autodromo Nazionale di Monza,3,398
799,McLaren,1987,Italian Grand Prix,Autodromo Nazionale di Monza,1,398
800,Williams,1987,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,15,401
801,Ferrari,1987,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,401
802,McLaren,1987,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,401
803,Ferrari,1987,Japanese Grand Prix,Suzuka Circuit,12,402
804,McLaren,1987,Japanese Grand Prix,Suzuka Circuit,4,402
805,Williams,1987,Japanese Grand Prix,Suzuka Circuit,0,402
806,McLaren,1986,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,11,406
807,Williams,1986,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,406
808,Ferrari,1986,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,406
809,McLaren,1986,Monaco Grand Prix,Circuit de Monaco,15,407
810,Williams,1986,Monaco Grand Prix,Circuit de Monaco,3,407
811,Ferrari,1986,Monaco Grand Prix,Circuit de Monaco,0,407
812,Williams,1986,Belgian Grand Prix,Circuit de Spa-Francorchamps,9,408
813,Ferrari,1986,Belgian Grand Prix,Circuit de Spa-Francorchamps,7,408
814,McLaren,1986,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,408
815,Williams,1986,Canadian Grand Prix,Circuit Gilles Villeneuve,13,409
816,McLaren,1986,Canadian Grand Prix,Circuit Gilles Villeneuve,9,409
817,Ferrari,1986,Canadian Grand Prix,Circuit Gilles Villeneuve,0,409
818,Williams,1986,Hungarian Grand Prix,Hungaroring,13,414
819,Ferrari,1986,Hungarian Grand Prix,Hungaroring,3,414
820,McLaren,1986,Hungarian Grand Prix,Hungaroring,0,414
821,McLaren,1986,Austrian Grand Prix,Red Bull Ring,9,415
822,Ferrari,1986,Austrian Grand Prix,Red Bull Ring,10,415
823,Williams,1986,Austrian Grand Prix,Red Bull Ring,0,415
824,Williams,1986,Italian Grand Prix,Autodromo Nazionale di Monza,15,416
825,Ferrari,1986,Italian Grand Prix,Autodromo Nazionale di Monza,4,416
826,McLaren,1986,Italian Grand Prix,Autodromo Nazionale di Monza,3,416
827,McLaren,1986,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,6,418
828,Williams,1986,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,5,418
829,Ferrari,1986,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,0,418
830,McLaren,1985,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,422
831,Williams,1985,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,422
832,Ferrari,1985,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,422
833,Alfa Romeo,1985,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,422
834,McLaren,1985,Monaco Grand Prix,Circuit de Monaco,9,423
835,Ferrari,1985,Monaco Grand Prix,Circuit de Monaco,6,423
836,Williams,1985,Monaco Grand Prix,Circuit de Monaco,0,423
837,Alfa Romeo,1985,Monaco Grand Prix,Circuit de Monaco,0,423
838,Ferrari,1985,Canadian Grand Prix,Circuit Gilles Villeneuve,15,424
839,McLaren,1985,Canadian Grand Prix,Circuit Gilles Villeneuve,4,424
840,Williams,1985,Canadian Grand Prix,Circuit Gilles Villeneuve,4,424
841,Alfa Romeo,1985,Canadian Grand Prix,Circuit Gilles Villeneuve,0,424
842,McLaren,1985,British Grand Prix,Silverstone Circuit,9,427
843,Ferrari,1985,British Grand Prix,Silverstone Circuit,6,427
844,Alfa Romeo,1985,British Grand Prix,Silverstone Circuit,0,427
845,Williams,1985,British Grand Prix,Silverstone Circuit,0,427
846,McLaren,1985,Austrian Grand Prix,Red Bull Ring,9,429
847,Ferrari,1985,Austrian Grand Prix,Red Bull Ring,7,429
848,Williams,1985,Austrian Grand Prix,Red Bull Ring,0,429
849,Alfa Romeo,1985,Austrian Grand Prix,Red Bull Ring,0,429
850,McLaren,1985,Dutch Grand Prix,Circuit Park Zandvoort,15,430
851,Ferrari,1985,Dutch Grand Prix,Circuit Park Zandvoort,3,430
852,Williams,1985,Dutch Grand Prix,Circuit Park Zandvoort,1,430
853,Alfa Romeo,1985,Dutch Grand Prix,Circuit Park Zandvoort,0,430
854,McLaren,1985,Italian Grand Prix,Autodromo Nazionale di Monza,9,431
855,Ferrari,1985,Italian Grand Prix,Autodromo Nazionale di Monza,2,431
856,Williams,1985,Italian Grand Prix,Autodromo Nazionale di Monza,0,431
857,Alfa Romeo,1985,Italian Grand Prix,Autodromo Nazionale di Monza,0,431
858,Williams,1985,Belgian Grand Prix,Circuit de Spa-Francorchamps,9,432
859,McLaren,1985,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,432
860,Alfa Romeo,1985,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,432
861,Ferrari,1985,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,432
862,McLaren,1984,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,9,439
863,Ferrari,1984,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,439
864,Alfa Romeo,1984,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,439
865,Williams,1984,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,439
866,McLaren,1984,Monaco Grand Prix,Circuit de Monaco,4.5,441
867,Ferrari,1984,Monaco Grand Prix,Circuit de Monaco,2.5,441
868,Williams,1984,Monaco Grand Prix,Circuit de Monaco,1.5,441
869,Alfa Romeo,1984,Monaco Grand Prix,Circuit de Monaco,0,441
870,McLaren,1984,Canadian Grand Prix,Circuit Gilles Villeneuve,10,442
871,Ferrari,1984,Canadian Grand Prix,Circuit Gilles Villeneuve,2,442
872,Alfa Romeo,1984,Canadian Grand Prix,Circuit Gilles Villeneuve,0,442
873,Williams,1984,Canadian Grand Prix,Circuit Gilles Villeneuve,0,442
874,McLaren,1984,Austrian Grand Prix,Red Bull Ring,9,447
875,Ferrari,1984,Austrian Grand Prix,Red Bull Ring,4,447
876,Alfa Romeo,1984,Austrian Grand Prix,Red Bull Ring,0,447
877,Williams,1984,Austrian Grand Prix,Red Bull Ring,0,447
878,McLaren,1984,Dutch Grand Prix,Circuit Park Zandvoort,15,448
879,Williams,1984,Dutch Grand Prix,Circuit Park Zandvoort,0,448
880,Ferrari,1984,Dutch Grand Prix,Circuit Park Zandvoort,0,448
881,Alfa Romeo,1984,Dutch Grand Prix,Circuit Park Zandvoort,0,448
882,McLaren,1984,Italian Grand Prix,Autodromo Nazionale di Monza,9,449
883,Ferrari,1984,Italian Grand Prix,Autodromo Nazionale di Monza,6,449
884,Alfa Romeo,1984,Italian Grand Prix,Autodromo Nazionale di Monza,4,449
885,Williams,1984,Italian Grand Prix,Autodromo Nazionale di Monza,0,449
886,Ferrari,1983,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,13,455
887,Williams,1983,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,455
888,McLaren,1983,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,455
889,Alfa Romeo,1983,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,455
890,Williams,1983,Monaco Grand Prix,Circuit de Monaco,9,456
891,Ferrari,1983,Monaco Grand Prix,Circuit de Monaco,3,456
892,Alfa Romeo,1983,Monaco Grand Prix,Circuit de Monaco,1,456
893,McLaren,1983,Monaco Grand Prix,Circuit de Monaco,0,456
894,Ferrari,1983,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,457
895,Williams,1983,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,457
896,McLaren,1983,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,457
897,Alfa Romeo,1983,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,457
898,Ferrari,1983,Canadian Grand Prix,Circuit Gilles Villeneuve,13,459
899,Williams,1983,Canadian Grand Prix,Circuit Gilles Villeneuve,3,459
900,McLaren,1983,Canadian Grand Prix,Circuit Gilles Villeneuve,1,459
901,Alfa Romeo,1983,Canadian Grand Prix,Circuit Gilles Villeneuve,0,459
902,Ferrari,1983,British Grand Prix,Silverstone Circuit,6,460
903,McLaren,1983,British Grand Prix,Silverstone Circuit,1,460
904,Alfa Romeo,1983,British Grand Prix,Silverstone Circuit,0,460
905,Williams,1983,British Grand Prix,Silverstone Circuit,0,460
906,Ferrari,1983,Austrian Grand Prix,Red Bull Ring,6,462
907,McLaren,1983,Austrian Grand Prix,Red Bull Ring,1,462
908,Williams,1983,Austrian Grand Prix,Red Bull Ring,0,462
909,Alfa Romeo,1983,Austrian Grand Prix,Red Bull Ring,0,462
910,Ferrari,1983,Dutch Grand Prix,Circuit Park Zandvoort,15,463
911,McLaren,1983,Dutch Grand Prix,Circuit Park Zandvoort,4,463
912,Alfa Romeo,1983,Dutch Grand Prix,Circuit Park Zandvoort,2,463
913,Williams,1983,Dutch Grand Prix,Circuit Park Zandvoort,0,463
914,Ferrari,1983,Italian Grand Prix,Autodromo Nazionale di Monza,9,464
915,Williams,1983,Italian Grand Prix,Autodromo Nazionale di Monza,0,464
916,McLaren,1983,Italian Grand Prix,Autodromo Nazionale di Monza,0,464
917,Alfa Romeo,1983,Italian Grand Prix,Autodromo Nazionale di Monza,0,464
918,Ferrari,1982,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,15,470
919,Alfa Romeo,1982,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,470
920,Ferrari,1982,Monaco Grand Prix,Circuit de Monaco,6,472
921,Alfa Romeo,1982,Monaco Grand Prix,Circuit de Monaco,4,472
922,Williams,1982,Monaco Grand Prix,Circuit de Monaco,1,472
923,McLaren,1982,Monaco Grand Prix,Circuit de Monaco,0,472
924,McLaren,1982,Canadian Grand Prix,Circuit Gilles Villeneuve,4,474
925,Alfa Romeo,1982,Canadian Grand Prix,Circuit Gilles Villeneuve,1,474
926,Williams,1982,Canadian Grand Prix,Circuit Gilles Villeneuve,0,474
927,Ferrari,1982,Canadian Grand Prix,Circuit Gilles Villeneuve,0,474
928,Ferrari,1982,Dutch Grand Prix,Circuit Park Zandvoort,9,475
929,Williams,1982,Dutch Grand Prix,Circuit Park Zandvoort,6,475
930,McLaren,1982,Dutch Grand Prix,Circuit Park Zandvoort,3,475
931,Alfa Romeo,1982,Dutch Grand Prix,Circuit Park Zandvoort,0,475
932,Williams,1982,Austrian Grand Prix,Red Bull Ring,6,479
933,Ferrari,1982,Austrian Grand Prix,Red Bull Ring,3,479
934,McLaren,1982,Austrian Grand Prix,Red Bull Ring,2,479
935,Alfa Romeo,1982,Austrian Grand Prix,Red Bull Ring,0,479
936,Ferrari,1982,Italian Grand Prix,Autodromo Nazionale di Monza,10,481
937,McLaren,1982,Italian Grand Prix,Autodromo Nazionale di Monza,3,481
938,Williams,1982,Italian Grand Prix,Autodromo Nazionale di Monza,0,481
939,Alfa Romeo,1982,Italian Grand Prix,Autodromo Nazionale di Monza,0,481
940,McLaren,1982,Caesars Palace Grand Prix,Las Vegas Street Circuit,6,482
941,Williams,1982,Caesars Palace Grand Prix,Las Vegas Street Circuit,3,482
942,Alfa Romeo,1982,Caesars Palace Grand Prix,Las Vegas Street Circuit,0,482
943,Ferrari,1982,Caesars Palace Grand Prix,Las Vegas Street Circuit,0,482
944,Williams,1981,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,4,486
945,Ferrari,1981,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,486
946,McLaren,1981,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,486
947,Alfa Romeo,1981,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,486
948,Ferrari,1981,Monaco Grand Prix,Circuit de Monaco,12,488
949,Williams,1981,Monaco Grand Prix,Circuit de Monaco,6,488
950,McLaren,1981,Monaco Grand Prix,Circuit de Monaco,0,488
951,Alfa Romeo,1981,Monaco Grand Prix,Circuit de Monaco,0,488
952,McLaren,1981,British Grand Prix,Silverstone Circuit,9,491
953,Williams,1981,British Grand Prix,Silverstone Circuit,6,491
954,Alfa Romeo,1981,British Grand Prix,Silverstone Circuit,0,491
955,Ferrari,1981,British Grand Prix,Silverstone Circuit,0,491
956,Williams,1981,Austrian Grand Prix,Red Bull Ring,5,493
957,McLaren,1981,Austrian Grand Prix,Red Bull Ring,1,493
958,Ferrari,1981,Austrian Grand Prix,Red Bull Ring,0,493
959,Alfa Romeo,1981,Austrian Grand Prix,Red Bull Ring,0,493
960,Williams,1981,Dutch Grand Prix,Circuit Park Zandvoort,4,494
961,Alfa Romeo,1981,Dutch Grand Prix,Circuit Park Zandvoort,0,494
962,McLaren,1981,Dutch Grand Prix,Circuit Park Zandvoort,0,494
963,Ferrari,1981,Dutch Grand Prix,Circuit Park Zandvoort,0,494
964,Williams,1981,Italian Grand Prix,Autodromo Nazionale di Monza,10,495
965,Ferrari,1981,Italian Grand Prix,Autodromo Nazionale di Monza,2,495
966,McLaren,1981,Italian Grand Prix,Autodromo Nazionale di Monza,0,495
967,Alfa Romeo,1981,Italian Grand Prix,Autodromo Nazionale di Monza,0,495
968,McLaren,1981,Canadian Grand Prix,Circuit Gilles Villeneuve,6,496
969,Ferrari,1981,Canadian Grand Prix,Circuit Gilles Villeneuve,4,496
970,Alfa Romeo,1981,Canadian Grand Prix,Circuit Gilles Villeneuve,3,496
971,Williams,1981,Canadian Grand Prix,Circuit Gilles Villeneuve,0,496
972,Williams,1981,Caesars Palace Grand Prix,Las Vegas Street Circuit,9,497
973,Alfa Romeo,1981,Caesars Palace Grand Prix,Las Vegas Street Circuit,4,497
974,McLaren,1981,Caesars Palace Grand Prix,Las Vegas Street Circuit,0,497
975,Ferrari,1981,Caesars Palace Grand Prix,Las Vegas Street Circuit,0,497
976,Williams,1980,São Paulo Grand Prix,Autódromo José Carlos Pace,4,499
977,McLaren,1980,São Paulo Grand Prix,Autódromo José Carlos Pace,2,499
978,Alfa Romeo,1980,São Paulo Grand Prix,Autódromo José Carlos Pace,0,499
979,Ferrari,1980,São Paulo Grand Prix,Autódromo José Carlos Pace,0,499
980,Williams,1980,Monaco Grand Prix,Circuit de Monaco,9,503
981,Ferrari,1980,Monaco Grand Prix,Circuit de Monaco,2,503
982,Alfa Romeo,1980,Monaco Grand Prix,Circuit de Monaco,0,503
983,McLaren,1980,Monaco Grand Prix,Circuit de Monaco,0,503
984,Williams,1980,Austrian Grand Prix,Red Bull Ring,10,507
985,McLaren,1980,Austrian Grand Prix,Red Bull Ring,0,507
986,Ferrari,1980,Austrian Grand Prix,Red Bull Ring,0,507
987,Alfa Romeo,1980,Austrian Grand Prix,Red Bull Ring,0,507
988,Williams,1980,Dutch Grand Prix,Circuit Park Zandvoort,3,508
989,McLaren,1980,Dutch Grand Prix,Circuit Park Zandvoort,1,508
990,Ferrari,1980,Dutch Grand Prix,Circuit Park Zandvoort,0,508
991,Alfa Romeo,1980,Dutch Grand Prix,Circuit Park Zandvoort,0,508
992,Williams,1980,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,509
993,McLaren,1980,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,509
994,Ferrari,1980,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,509
995,Alfa Romeo,1980,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,509
996,Williams,1980,Canadian Grand Prix,Circuit Gilles Villeneuve,15,510
997,McLaren,1980,Canadian Grand Prix,Circuit Gilles Villeneuve,3,510
998,Ferrari,1980,Canadian Grand Prix,Circuit Gilles Villeneuve,2,510
999,Alfa Romeo,1980,Canadian Grand Prix,Circuit Gilles Villeneuve,0,510
1000,Williams,1979,São Paulo Grand Prix,Autódromo José Carlos Pace,0,513
1001,McLaren,1979,São Paulo Grand Prix,Autódromo José Carlos Pace,0,513
1002,Ferrari,1979,São Paulo Grand Prix,Autódromo José Carlos Pace,3,513
1003,McLaren,1979,Monaco Grand Prix,Circuit de Monaco,3,518
1004,Williams,1979,Monaco Grand Prix,Circuit de Monaco,6,518
1005,Ferrari,1979,Monaco Grand Prix,Circuit de Monaco,9,518
1006,Ferrari,1979,British Grand Prix,Silverstone Circuit,2,520
1007,McLaren,1979,British Grand Prix,Silverstone Circuit,3,520
1008,Williams,1979,British Grand Prix,Silverstone Circuit,9,520
1009,Williams,1979,Austrian Grand Prix,Red Bull Ring,11,522
1010,Ferrari,1979,Austrian Grand Prix,Red Bull Ring,9,522
1011,McLaren,1979,Austrian Grand Prix,Red Bull Ring,0,522
1012,Ferrari,1979,Dutch Grand Prix,Circuit Park Zandvoort,6,523
1013,Williams,1979,Dutch Grand Prix,Circuit Park Zandvoort,9,523
1014,Alfa Romeo,1979,Italian Grand Prix,Autodromo Nazionale di Monza,0,524
1015,Williams,1979,Italian Grand Prix,Autodromo Nazionale di Monza,4,524
1016,Ferrari,1979,Italian Grand Prix,Autodromo Nazionale di Monza,15,524
1017,Alfa Romeo,1979,Canadian Grand Prix,Circuit Gilles Villeneuve,0,525
1018,McLaren,1979,Canadian Grand Prix,Circuit Gilles Villeneuve,1,525
1019,Ferrari,1979,Canadian Grand Prix,Circuit Gilles Villeneuve,9,525
1020,Williams,1979,Canadian Grand Prix,Circuit Gilles Villeneuve,13,525
1021,Williams,1978,Monaco Grand Prix,Circuit de Monaco,0,531
1022,Ferrari,1978,Monaco Grand Prix,Circuit de Monaco,0,531
1023,McLaren,1978,Monaco Grand Prix,Circuit de Monaco,0,531
1024,McLaren,1978,Austrian Grand Prix,Red Bull Ring,0,538
1025,Ferrari,1978,Austrian Grand Prix,Red Bull Ring,4,538
1026,Williams,1978,Dutch Grand Prix,Circuit Park Zandvoort,0,539
1027,McLaren,1978,Dutch Grand Prix,Circuit Park Zandvoort,0,539
1028,Ferrari,1978,Dutch Grand Prix,Circuit Park Zandvoort,1,539
1029,Williams,1978,Italian Grand Prix,Autodromo Nazionale di Monza,0,540
1030,McLaren,1978,Italian Grand Prix,Autodromo Nazionale di Monza,2,540
1031,Ferrari,1978,Italian Grand Prix,Autodromo Nazionale di Monza,4,540
1032,Williams,1978,Canadian Grand Prix,Circuit Gilles Villeneuve,0,542
1033,McLaren,1978,Canadian Grand Prix,Circuit Gilles Villeneuve,0,542
1034,Ferrari,1978,Canadian Grand Prix,Circuit Gilles Villeneuve,9,542
1035,McLaren,1977,São Paulo Grand Prix,Autódromo José Carlos Pace,6,544
1036,Ferrari,1977,São Paulo Grand Prix,Autódromo José Carlos Pace,9,544
1037,McLaren,1977,Monaco Grand Prix,Circuit de Monaco,3,548
1038,Ferrari,1977,Monaco Grand Prix,Circuit de Monaco,6,548
1039,Ferrari,1977,British Grand Prix,Silverstone Circuit,6,552
1040,McLaren,1977,British Grand Prix,Silverstone Circuit,9,552
1041,McLaren,1977,Austrian Grand Prix,Red Bull Ring,1,554
1042,Ferrari,1977,Austrian Grand Prix,Red Bull Ring,6,554
1043,McLaren,1977,Dutch Grand Prix,Circuit Park Zandvoort,0,555
1044,Ferrari,1977,Dutch Grand Prix,Circuit Park Zandvoort,9,555
1045,McLaren,1977,Italian Grand Prix,Autodromo Nazionale di Monza,3,556
1046,Ferrari,1977,Italian Grand Prix,Autodromo Nazionale di Monza,6,556
1047,Williams,1976,São Paulo Grand Prix,Autódromo José Carlos Pace,0,560
1048,McLaren,1976,São Paulo Grand Prix,Autódromo José Carlos Pace,1,560
1049,Ferrari,1976,São Paulo Grand Prix,Autódromo José Carlos Pace,9,560
1050,McLaren,1976,Monaco Grand Prix,Circuit de Monaco,2,565
1051,Ferrari,1976,Monaco Grand Prix,Circuit de Monaco,9,565
1052,McLaren,1976,Austrian Grand Prix,Red Bull Ring,3,570
1053,Ferrari,1976,Dutch Grand Prix,Circuit Park Zandvoort,6,571
1054,McLaren,1976,Dutch Grand Prix,Circuit Park Zandvoort,9,571
1055,Ferrari,1976,Italian Grand Prix,Autodromo Nazionale di Monza,6,572
1056,Williams,1975,São Paulo Grand Prix,Autódromo José Carlos Pace,0,577
1057,Ferrari,1975,São Paulo Grand Prix,Autódromo José Carlos Pace,3,577
1058,McLaren,1975,São Paulo Grand Prix,Autódromo José Carlos Pace,6,577
1059,McLaren,1975,Monaco Grand Prix,Circuit de Monaco,6,580
1060,Ferrari,1975,Monaco Grand Prix,Circuit de Monaco,9,580
1061,McLaren,1975,Dutch Grand Prix,Circuit Park Zandvoort,0,583
1062,Williams,1975,Dutch Grand Prix,Circuit Park Zandvoort,0,583
1063,Ferrari,1975,British Grand Prix,Silverstone Circuit,0,585
1064,Williams,1975,Austrian Grand Prix,Red Bull Ring,0,587
1065,Ferrari,1975,Austrian Grand Prix,Red Bull Ring,0.5,587
1066,McLaren,1975,Austrian Grand Prix,Red Bull Ring,1.5,587
1067,Williams,1975,Italian Grand Prix,Autodromo Nazionale di Monza,0,588
1068,Ferrari,1974,São Paulo Grand Prix,Autódromo José Carlos Pace,6,591
1069,McLaren,1974,São Paulo Grand Prix,Autódromo José Carlos Pace,9,591
1070,McLaren,1974,Monaco Grand Prix,Circuit de Monaco,2,595
1071,Ferrari,1974,Monaco Grand Prix,Circuit de Monaco,3,595
1072,McLaren,1974,Dutch Grand Prix,Circuit Park Zandvoort,4,597
1073,Ferrari,1974,Dutch Grand Prix,Circuit Park Zandvoort,9,597
1074,Ferrari,1974,Austrian Grand Prix,Red Bull Ring,2,601
1075,McLaren,1974,Austrian Grand Prix,Red Bull Ring,6,601
1076,Ferrari,1974,Italian Grand Prix,Autodromo Nazionale di Monza,0,602
1077,McLaren,1974,Italian Grand Prix,Autodromo Nazionale di Monza,6,602
1078,Ferrari,1973,São Paulo Grand Prix,Autódromo José Carlos Pace,3,606
1079,McLaren,1973,São Paulo Grand Prix,Autódromo José Carlos Pace,4,606
1080,Ferrari,1973,Monaco Grand Prix,Circuit de Monaco,0,610
1081,McLaren,1973,Monaco Grand Prix,Circuit de Monaco,2,610
1082,Ferrari,1973,British Grand Prix,Silverstone Circuit,0,613
1083,McLaren,1973,Dutch Grand Prix,Circuit Park Zandvoort,3,614
1084,McLaren,1973,Austrian Grand Prix,Red Bull Ring,0,616
