PitStop_Id,D_number,Driver_code,Driver_name,GP_year,GrandPrix_name,Circuit_name,N_stop,lap,PitStop_time,duration,milliseconds
747,11,PER,Sergio Pérez,2016,Australian Grand Prix,Albert Park Grand Prix Circuit,2,18,16:37:21,21,21000
748,20,MAG,Kevin Magnussen,2016,Australian Grand Prix,Albert Park Grand Prix Circuit,3,17,16:37:38,21,21000
749,55,SAI,Carlos Sainz,2016,Australian Grand Prix,Albert Park Grand Prix Circuit,3,31,17:16:00,22.392,22392
750,33,VER,Max Verstappen,2016,Australian Grand Prix,Albert Park Grand Prix Circuit,3,32,17:17:30,29.066,29066
751,27,HUL,Nico Hülkenberg,2016,Bahrain Grand Prix,Bahrain International Circuit,1,1,18:05:30,31.931,31931
752,11,PER,Sergio Pérez,2016,Bahrain Grand Prix,Bahrain International Circuit,1,2,18:07:15,30.326,30326
753,55,SAI,Carlos Sainz,2016,Bahrain Grand Prix,Bahrain International Circuit,1,2,18:07:43,28.401,28401
754,77,BOT,Valtteri Bottas,2016,Bahrain Grand Prix,Bahrain International Circuit,1,8,18:17:05,24.944,24944
755,77,BOT,Valtteri Bottas,2016,Bahrain Grand Prix,Bahrain International Circuit,2,9,18:19:07,19.369,19369
756,33,VER,Max Verstappen,2016,Bahrain Grand Prix,Bahrain International Circuit,1,10,18:20:31,25.81,25810
757,20,MAG,Kevin Magnussen,2016,Bahrain Grand Prix,Bahrain International Circuit,1,12,18:24:08,26.876,26876
758,44,HAM,Lewis Hamilton,2016,Bahrain Grand Prix,Bahrain International Circuit,1,13,18:25:20,24.512,24512
759,11,PER,Sergio Pérez,2016,Bahrain Grand Prix,Bahrain International Circuit,2,14,18:27:44,25.068,25068
760,27,HUL,Nico Hülkenberg,2016,Bahrain Grand Prix,Bahrain International Circuit,2,16,18:31:10,24.93,24930
761,55,SAI,Carlos Sainz,2016,Bahrain Grand Prix,Bahrain International Circuit,2,20,18:38:33,34.978,34978
762,20,MAG,Kevin Magnussen,2016,Bahrain Grand Prix,Bahrain International Circuit,2,24,18:44:29,24.383,24383
763,33,VER,Max Verstappen,2016,Bahrain Grand Prix,Bahrain International Circuit,2,26,18:47:23,25.594,25594
764,44,HAM,Lewis Hamilton,2016,Bahrain Grand Prix,Bahrain International Circuit,2,28,18:50:13,25.03,25030
765,77,BOT,Valtteri Bottas,2016,Bahrain Grand Prix,Bahrain International Circuit,3,34,19:01:08,26.11,26110
766,27,HUL,Nico Hülkenberg,2016,Bahrain Grand Prix,Bahrain International Circuit,3,35,19:03:05,24.734,24734
767,11,PER,Sergio Pérez,2016,Bahrain Grand Prix,Bahrain International Circuit,3,37,19:06:37,24.517,24517
768,20,MAG,Kevin Magnussen,2016,Bahrain Grand Prix,Bahrain International Circuit,3,38,19:07:57,24.341,24341
769,44,HAM,Lewis Hamilton,2016,Bahrain Grand Prix,Bahrain International Circuit,3,41,19:11:34,24.524,24524
770,33,VER,Max Verstappen,2016,Bahrain Grand Prix,Bahrain International Circuit,3,46,19:20:38,25.129,25129
771,27,HUL,Nico Hülkenberg,2016,Bahrain Grand Prix,Bahrain International Circuit,4,51,19:29:43,26.595,26595
772,11,PER,Sergio Pérez,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,9,14:18:56,22.679,22679
773,55,SAI,Carlos Sainz,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,10,14:20:24,22.874,22874
774,27,HUL,Nico Hülkenberg,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,10,14:20:31,22.176,22176
775,20,MAG,Kevin Magnussen,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,10,14:20:34,22.843,22843
776,14,ALO,Fernando Alonso,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,11,14:22:02,21.795,21795
777,33,VER,Max Verstappen,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,12,14:23:18,22.369,22369
778,77,BOT,Valtteri Bottas,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,12,14:23:27,21.856,21856
779,20,MAG,Kevin Magnussen,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,30,14:51:49,23.165,23165
780,33,VER,Max Verstappen,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,34,14:56:52,22.348,22348
781,11,PER,Sergio Pérez,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,35,14:59:10,21.918,21918
782,55,SAI,Carlos Sainz,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,38,15:03:35,22.937,22937
783,77,BOT,Valtteri Bottas,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,39,15:04:59,22.443,22443
784,14,ALO,Fernando Alonso,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,39,15:05:28,22.987,22987
785,20,MAG,Kevin Magnussen,2016,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,55,15:30:33,22.122,22122
786,20,MAG,Kevin Magnussen,2016,Monaco Grand Prix,Circuit de Monaco,1,7,14:15:27,25.583,25583
787,33,VER,Max Verstappen,2016,Monaco Grand Prix,Circuit de Monaco,1,12,14:24:33,25.604,25604
788,14,ALO,Fernando Alonso,2016,Monaco Grand Prix,Circuit de Monaco,1,14,14:27:38,25.512,25512
789,27,HUL,Nico Hülkenberg,2016,Monaco Grand Prix,Circuit de Monaco,1,15,14:29:11,25.215,25215
790,77,BOT,Valtteri Bottas,2016,Monaco Grand Prix,Circuit de Monaco,1,15,14:29:22,27.364,27364
791,55,SAI,Carlos Sainz,2016,Monaco Grand Prix,Circuit de Monaco,1,21,14:38:53,27.738,27738
792,11,PER,Sergio Pérez,2016,Monaco Grand Prix,Circuit de Monaco,1,21,14:38:55,25.714,25714
793,20,MAG,Kevin Magnussen,2016,Monaco Grand Prix,Circuit de Monaco,2,21,14:40:27,38.811,38811
794,11,PER,Sergio Pérez,2016,Monaco Grand Prix,Circuit de Monaco,2,30,14:53:05,25.608,25608
795,20,MAG,Kevin Magnussen,2016,Monaco Grand Prix,Circuit de Monaco,3,29,14:53:21,25.879,25879
796,77,BOT,Valtteri Bottas,2016,Monaco Grand Prix,Circuit de Monaco,2,30,14:54:01,25.478,25478
797,44,HAM,Lewis Hamilton,2016,Monaco Grand Prix,Circuit de Monaco,1,31,14:54:06,26.315,26315
798,27,HUL,Nico Hülkenberg,2016,Monaco Grand Prix,Circuit de Monaco,2,31,14:54:39,27.064,27064
799,55,SAI,Carlos Sainz,2016,Monaco Grand Prix,Circuit de Monaco,2,31,14:54:40,28.112,28112
800,33,VER,Max Verstappen,2016,Monaco Grand Prix,Circuit de Monaco,2,31,14:54:44,25.459,25459
801,14,ALO,Fernando Alonso,2016,Monaco Grand Prix,Circuit de Monaco,2,32,14:56:10,26.836,26836
802,20,MAG,Kevin Magnussen,2016,Monaco Grand Prix,Circuit de Monaco,4,32,14:58:47,31.241,31241
803,77,BOT,Valtteri Bottas,2016,Monaco Grand Prix,Circuit de Monaco,3,49,15:22:23,24.673,24673
804,55,SAI,Carlos Sainz,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,13,14:21:10,23.517,23517
805,14,ALO,Fernando Alonso,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,17,14:26:24,27.952,27952
806,33,VER,Max Verstappen,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,20,14:29:59,23.586,23586
807,27,HUL,Nico Hülkenberg,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,21,14:31:34,22.876,22876
808,77,BOT,Valtteri Bottas,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,23,14:33:59,22.184,22184
809,44,HAM,Lewis Hamilton,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,24,14:35:00,22.243,22243
810,11,PER,Sergio Pérez,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,30,14:43:33,22.556,22556
811,20,MAG,Kevin Magnussen,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,1,39,14:56:12,23.162,23162
812,33,VER,Max Verstappen,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,2,46,15:04:02,22.909,22909
813,11,PER,Sergio Pérez,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,2,46,15:04:50,24.757,24757
814,55,SAI,Carlos Sainz,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,2,48,15:07:17,24.445,24445
815,27,HUL,Nico Hülkenberg,2016,Canadian Grand Prix,Circuit Gilles Villeneuve,2,51,15:11:06,23.111,23111
816,55,SAI,Carlos Sainz,2016,Azerbaijan Grand Prix,Baku City Circuit,1,4,17:11:34,22.028,22028
817,33,VER,Max Verstappen,2016,Azerbaijan Grand Prix,Baku City Circuit,1,5,17:13:24,20.069,20069
818,14,ALO,Fernando Alonso,2016,Azerbaijan Grand Prix,Baku City Circuit,1,5,17:13:24,20.282,20282
819,20,MAG,Kevin Magnussen,2016,Azerbaijan Grand Prix,Baku City Circuit,1,6,17:15:24,20.772,20772
820,44,HAM,Lewis Hamilton,2016,Azerbaijan Grand Prix,Baku City Circuit,1,15,17:31:52,20.108,20108
821,11,PER,Sergio Pérez,2016,Azerbaijan Grand Prix,Baku City Circuit,1,16,17:33:39,20.614,20614
822,77,BOT,Valtteri Bottas,2016,Azerbaijan Grand Prix,Baku City Circuit,1,19,17:39:20,19.732,19732
823,27,HUL,Nico Hülkenberg,2016,Azerbaijan Grand Prix,Baku City Circuit,1,20,17:41:18,20.347,20347
824,33,VER,Max Verstappen,2016,Azerbaijan Grand Prix,Baku City Circuit,2,20,17:41:33,22.497,22497
825,14,ALO,Fernando Alonso,2016,Azerbaijan Grand Prix,Baku City Circuit,2,24,17:48:59,20.654,20654
826,55,SAI,Carlos Sainz,2016,Azerbaijan Grand Prix,Baku City Circuit,2,27,17:54:32,21.03,21030
827,27,HUL,Nico Hülkenberg,2016,Austrian Grand Prix,Red Bull Ring,1,8,14:12:55,22.601,22601
828,14,ALO,Fernando Alonso,2016,Austrian Grand Prix,Red Bull Ring,1,8,14:13:00,21.924,21924
829,77,BOT,Valtteri Bottas,2016,Austrian Grand Prix,Red Bull Ring,1,9,14:14:09,21.047,21047
830,55,SAI,Carlos Sainz,2016,Austrian Grand Prix,Red Bull Ring,1,9,14:14:11,22.605,22605
831,11,PER,Sergio Pérez,2016,Austrian Grand Prix,Red Bull Ring,1,9,14:14:12,21.883,21883
832,20,MAG,Kevin Magnussen,2016,Austrian Grand Prix,Red Bull Ring,1,11,14:16:43,22.033,22033
833,33,VER,Max Verstappen,2016,Austrian Grand Prix,Red Bull Ring,1,15,14:21:12,21.945,21945
834,44,HAM,Lewis Hamilton,2016,Austrian Grand Prix,Red Bull Ring,1,21,14:28:15,22.918,22918
835,27,HUL,Nico Hülkenberg,2016,Austrian Grand Prix,Red Bull Ring,2,24,14:32:37,21.58,21580
836,14,ALO,Fernando Alonso,2016,Austrian Grand Prix,Red Bull Ring,2,26,14:35:08,22.879,22879
837,11,PER,Sergio Pérez,2016,Austrian Grand Prix,Red Bull Ring,2,26,14:35:10,21.412,21412
838,44,HAM,Lewis Hamilton,2016,Austrian Grand Prix,Red Bull Ring,2,28,14:38:16,16.983,16983
839,33,VER,Max Verstappen,2016,Austrian Grand Prix,Red Bull Ring,2,28,14:38:17,17.165,17165
840,77,BOT,Valtteri Bottas,2016,Austrian Grand Prix,Red Bull Ring,2,28,14:38:22,20.876,20876
841,55,SAI,Carlos Sainz,2016,Austrian Grand Prix,Red Bull Ring,2,28,14:38:24,33.462,33462
842,20,MAG,Kevin Magnussen,2016,Austrian Grand Prix,Red Bull Ring,2,28,14:38:32,17.721,17721
843,14,ALO,Fernando Alonso,2016,Austrian Grand Prix,Red Bull Ring,3,28,14:38:36,16.764,16764
844,11,PER,Sergio Pérez,2016,Austrian Grand Prix,Red Bull Ring,3,28,14:38:37,16.544,16544
845,27,HUL,Nico Hülkenberg,2016,Austrian Grand Prix,Red Bull Ring,3,28,14:38:40,16.227,16227
846,44,HAM,Lewis Hamilton,2016,Austrian Grand Prix,Red Bull Ring,3,29,14:40:21,18.716,18716
847,33,VER,Max Verstappen,2016,Austrian Grand Prix,Red Bull Ring,3,29,14:40:22,18.455,18455
848,77,BOT,Valtteri Bottas,2016,Austrian Grand Prix,Red Bull Ring,3,29,14:40:27,17.8,17800
849,20,MAG,Kevin Magnussen,2016,Austrian Grand Prix,Red Bull Ring,3,29,14:40:34,19.611,19611
850,14,ALO,Fernando Alonso,2016,Austrian Grand Prix,Red Bull Ring,4,29,14:40:38,18.194,18194
851,11,PER,Sergio Pérez,2016,Austrian Grand Prix,Red Bull Ring,4,29,14:40:39,17.97,17970
852,27,HUL,Nico Hülkenberg,2016,Austrian Grand Prix,Red Bull Ring,4,29,14:40:42,19.028,19028
853,55,SAI,Carlos Sainz,2016,Austrian Grand Prix,Red Bull Ring,3,29,14:40:43,18.636,18636
854,20,MAG,Kevin Magnussen,2016,Austrian Grand Prix,Red Bull Ring,4,49,15:05:46,27.119,27119
855,27,HUL,Nico Hülkenberg,2016,Austrian Grand Prix,Red Bull Ring,5,50,15:06:56,27.834,27834
856,77,BOT,Valtteri Bottas,2016,Austrian Grand Prix,Red Bull Ring,4,51,15:07:54,21.639,21639
857,44,HAM,Lewis Hamilton,2016,Austrian Grand Prix,Red Bull Ring,4,54,15:10:44,22.109,22109
858,77,BOT,Valtteri Bottas,2016,British Grand Prix,Silverstone Circuit,1,5,13:14:17,29.808,29808
859,55,SAI,Carlos Sainz,2016,British Grand Prix,Silverstone Circuit,1,5,13:14:18,30.786,30786
860,27,HUL,Nico Hülkenberg,2016,British Grand Prix,Silverstone Circuit,1,5,13:14:18,30.747,30747
861,14,ALO,Fernando Alonso,2016,British Grand Prix,Silverstone Circuit,1,5,13:14:19,32.374,32374
862,20,MAG,Kevin Magnussen,2016,British Grand Prix,Silverstone Circuit,1,5,13:14:23,30.804,30804
863,44,HAM,Lewis Hamilton,2016,British Grand Prix,Silverstone Circuit,1,7,13:18:15,30.343,30343
864,33,VER,Max Verstappen,2016,British Grand Prix,Silverstone Circuit,1,7,13:18:23,31.995,31995
865,11,PER,Sergio Pérez,2016,British Grand Prix,Silverstone Circuit,1,7,13:18:27,29.475,29475
866,77,BOT,Valtteri Bottas,2016,British Grand Prix,Silverstone Circuit,2,16,13:36:28,29.282,29282
867,44,HAM,Lewis Hamilton,2016,British Grand Prix,Silverstone Circuit,2,17,13:37:20,28.728,28728
868,11,PER,Sergio Pérez,2016,British Grand Prix,Silverstone Circuit,2,17,13:37:40,28.915,28915
869,55,SAI,Carlos Sainz,2016,British Grand Prix,Silverstone Circuit,2,17,13:37:56,29.895,29895
870,27,HUL,Nico Hülkenberg,2016,British Grand Prix,Silverstone Circuit,2,17,13:38:06,29.867,29867
871,14,ALO,Fernando Alonso,2016,British Grand Prix,Silverstone Circuit,2,17,13:38:11,28.799,28799
872,20,MAG,Kevin Magnussen,2016,British Grand Prix,Silverstone Circuit,2,17,13:38:33,29.201,29201
873,33,VER,Max Verstappen,2016,British Grand Prix,Silverstone Circuit,2,18,13:39:11,29.429,29429
874,14,ALO,Fernando Alonso,2016,British Grand Prix,Silverstone Circuit,3,39,14:15:22,28.936,28936
875,20,MAG,Kevin Magnussen,2016,British Grand Prix,Silverstone Circuit,3,40,14:17:42,28.45,28450
876,27,HUL,Nico Hülkenberg,2016,Hungarian Grand Prix,Hungaroring,1,14,14:24:03,22.014,22014
877,14,ALO,Fernando Alonso,2016,Hungarian Grand Prix,Hungaroring,1,15,14:25:20,22.099,22099
878,44,HAM,Lewis Hamilton,2016,Hungarian Grand Prix,Hungaroring,1,16,14:26:24,21.441,21441
879,33,VER,Max Verstappen,2016,Hungarian Grand Prix,Hungaroring,1,16,14:26:36,22.389,22389
880,55,SAI,Carlos Sainz,2016,Hungarian Grand Prix,Hungaroring,1,16,14:26:49,22.96,22960
881,77,BOT,Valtteri Bottas,2016,Hungarian Grand Prix,Hungaroring,1,16,14:26:54,21.704,21704
882,20,MAG,Kevin Magnussen,2016,Hungarian Grand Prix,Hungaroring,1,24,14:38:48,21.99,21990
883,11,PER,Sergio Pérez,2016,Hungarian Grand Prix,Hungaroring,1,27,14:43:00,22.689,22689
884,20,MAG,Kevin Magnussen,2016,Hungarian Grand Prix,Hungaroring,2,36,14:56:36,22.051,22051
885,33,VER,Max Verstappen,2016,Hungarian Grand Prix,Hungaroring,2,38,14:58:38,21.687,21687
886,27,HUL,Nico Hülkenberg,2016,Hungarian Grand Prix,Hungaroring,2,39,15:00:48,23.35,23350
887,11,PER,Sergio Pérez,2016,Hungarian Grand Prix,Hungaroring,2,40,15:02:11,29.941,29941
888,44,HAM,Lewis Hamilton,2016,Hungarian Grand Prix,Hungaroring,2,41,15:02:31,21.773,21773
889,55,SAI,Carlos Sainz,2016,Hungarian Grand Prix,Hungaroring,2,42,15:04:57,22.417,22417
890,77,BOT,Valtteri Bottas,2016,Hungarian Grand Prix,Hungaroring,2,43,15:06:27,21.405,21405
891,14,ALO,Fernando Alonso,2016,Hungarian Grand Prix,Hungaroring,2,44,15:07:43,21.897,21897
892,33,VER,Max Verstappen,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,1,14:05:46,31.235,31235
893,27,HUL,Nico Hülkenberg,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,6,14:15:53,23.564,23564
894,11,PER,Sergio Pérez,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,6,14:16:04,23.783,23783
895,31,OCO,Esteban Ocon,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,6,14:16:18,28.718,28718
896,77,BOT,Valtteri Bottas,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,7,14:18:36,22.19,22190
897,27,HUL,Nico Hülkenberg,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,9,14:24:31,23,23000
898,14,ALO,Fernando Alonso,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,9,14:24:32,23,23000
899,44,HAM,Lewis Hamilton,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,9,14:24:34,23,23000
900,11,PER,Sergio Pérez,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,9,14:24:36,23,23000
901,77,BOT,Valtteri Bottas,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,9,14:24:46,23,23000
902,33,VER,Max Verstappen,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,9,14:24:49,23,23000
903,31,OCO,Esteban Ocon,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,9,14:24:51,23,23000
904,33,VER,Max Verstappen,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,16,14:55:40,23.231,23231
905,44,HAM,Lewis Hamilton,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,21,15:05:00,24.343,24343
906,27,HUL,Nico Hülkenberg,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,23,15:08:55,24.015,24015
907,14,ALO,Fernando Alonso,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,23,15:08:57,22.451,22451
908,77,BOT,Valtteri Bottas,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,23,15:09:06,22.318,22318
909,11,PER,Sergio Pérez,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,24,15:10:56,22.652,22652
910,31,OCO,Esteban Ocon,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,24,15:11:25,24.208,24208
911,33,VER,Max Verstappen,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,27,15:17:02,22.727,22727
912,44,HAM,Lewis Hamilton,2016,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,32,15:26:06,22.432,22432
913,77,BOT,Valtteri Bottas,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,13,14:22:38,24.161,24161
914,33,VER,Max Verstappen,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,13,14:22:46,24.61,24610
915,14,ALO,Fernando Alonso,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,13,14:22:49,26.843,26843
916,27,HUL,Nico Hülkenberg,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,14,14:24:20,24.043,24043
917,20,MAG,Kevin Magnussen,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,14,14:24:42,24.505,24505
918,11,PER,Sergio Pérez,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,15,14:25:39,24.537,24537
919,55,SAI,Carlos Sainz,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,23,14:38:06,25.301,25301
920,44,HAM,Lewis Hamilton,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,25,14:40:05,23.633,23633
921,11,PER,Sergio Pérez,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,28,14:45:06,24.033,24033
922,77,BOT,Valtteri Bottas,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,30,14:47:55,23.899,23899
923,20,MAG,Kevin Magnussen,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,30,14:49:06,23.757,23757
924,31,OCO,Esteban Ocon,2016,Italian Grand Prix,Autodromo Nazionale di Monza,1,32,14:52:20,25.539,25539
925,27,HUL,Nico Hülkenberg,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,33,14:52:41,24.553,24553
926,14,ALO,Fernando Alonso,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,33,14:52:50,23.694,23694
927,33,VER,Max Verstappen,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,35,14:55:22,23.827,23827
928,55,SAI,Carlos Sainz,2016,Italian Grand Prix,Autodromo Nazionale di Monza,2,39,15:02:07,24.341,24341
929,14,ALO,Fernando Alonso,2016,Italian Grand Prix,Autodromo Nazionale di Monza,3,49,15:16:39,24.082,24082
930,44,HAM,Lewis Hamilton,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:19,24.453,24453
931,14,ALO,Fernando Alonso,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:22,24.649,24649
932,55,SAI,Carlos Sainz,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:25,25.973,25973
933,33,VER,Max Verstappen,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:26,25.74,25740
934,20,MAG,Kevin Magnussen,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:28,25.816,25816
935,11,PER,Sergio Pérez,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:31,32.821,32821
936,77,BOT,Valtteri Bottas,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:40,32.709,32709
937,31,OCO,Esteban Ocon,2016,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:06:43,24.343,24343
938,55,SAI,Carlos Sainz,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,7,20:18:50,29.846,29846
939,33,VER,Max Verstappen,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,13,20:30:12,28.815,28815
940,14,ALO,Fernando Alonso,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,14,20:31:59,29.401,29401
941,44,HAM,Lewis Hamilton,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,15,20:33:37,29.15,29150
942,77,BOT,Valtteri Bottas,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,15,20:34:33,28.78,28780
943,20,MAG,Kevin Magnussen,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,17,20:37:54,28.759,28759
944,31,OCO,Esteban Ocon,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,19,20:42:20,29,29000
945,11,PER,Sergio Pérez,2016,Singapore Grand Prix,Marina Bay Street Circuit,2,25,20:53:08,28.742,28742
946,33,VER,Max Verstappen,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,27,20:56:59,28.948,28948
947,55,SAI,Carlos Sainz,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,27,20:57:18,29.32,29320
948,77,BOT,Valtteri Bottas,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,30,21:03:12,28.545,28545
949,77,BOT,Valtteri Bottas,2016,Singapore Grand Prix,Marina Bay Street Circuit,4,32,21:07:22,29,29000
950,44,HAM,Lewis Hamilton,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,34,21:09:30,28.421,28421
951,14,ALO,Fernando Alonso,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,34,21:10:00,30.381,30381
952,31,OCO,Esteban Ocon,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,34,21:12:43,30.614,30614
953,20,MAG,Kevin Magnussen,2016,Singapore Grand Prix,Marina Bay Street Circuit,3,38,21:17:53,29.754,29754
954,33,VER,Max Verstappen,2016,Singapore Grand Prix,Marina Bay Street Circuit,4,44,21:28:59,28.854,28854
955,44,HAM,Lewis Hamilton,2016,Singapore Grand Prix,Marina Bay Street Circuit,4,45,21:30:08,28.315,28315
956,31,OCO,Esteban Ocon,2016,Singapore Grand Prix,Marina Bay Street Circuit,4,45,21:34:04,42.368,42368
957,55,SAI,Carlos Sainz,2016,Singapore Grand Prix,Marina Bay Street Circuit,4,48,21:37:18,29.377,29377
